This file was created by CMPT_BETA_RETS using the 202112 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on BETA.

The portfolios are constructed at the end of June. Beta is estimated using monthly returns for the past 60 months
 (requiring at least 24 months with non-missing returns). Beta is estimated using the Scholes-Williams method.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Value Weighted Returns -- Monthly
,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
198112,    401.16,    371.07,    358.51,    395.42,    129.16,    395.55,    405.78,    406.17,    333.65,    358.36,    358.69,    521.12,    274.42,    188.69,     96.49
198201,    392.01,    368.71,    347.97,    378.63,    123.56,    385.71,    397.20,    408.89,    326.09,    350.16,    345.34,    495.03,    266.24,    181.17,     92.10
198202,    396.38,    371.86,    333.88,    352.65,    118.77,    391.43,    400.46,    416.72,    323.98,    339.49,    327.12,    459.54,    249.79,    174.13,     88.40
198203,    384.93,    360.14,    316.78,    311.96,    106.93,    386.35,    383.77,    405.84,    311.64,    320.35,    312.40,    399.25,    228.25,    157.67,     79.28
198204,    393.76,    355.16,    312.57,    301.18,    102.64,    398.91,    389.57,    399.73,    307.82,    315.29,    309.22,    390.03,    215.99,    152.68,     75.38
198205,    405.01,    371.99,    325.85,    317.34,    109.80,    410.20,    400.80,    420.14,    321.29,    329.01,    321.98,    409.75,    228.76,    163.02,     80.88
198206,    394.35,    355.95,    313.32,    308.01,    103.27,    403.12,    387.25,    401.87,    307.31,    310.42,    316.84,    400.93,    219.53,    153.12,     76.21
198207,    436.98,    322.22,    284.21,    247.98,    105.97,    527.44,    366.38,    400.57,    236.47,    272.67,    297.39,    318.62,    178.15,    170.92,     71.27
198208,    434.67,    324.45,    276.40,    235.47,    100.14,    530.73,    360.25,    407.37,    233.94,    266.65,    287.49,    300.17,    171.89,    159.63,     68.34
198209,    484.78,    362.21,    311.97,    261.95,    112.41,    592.09,    401.94,    451.82,    263.40,    298.05,    327.85,    332.14,    192.58,    177.15,     77.75
198210,    491.40,    375.60,    317.89,    268.16,    112.99,    598.15,    408.71,    467.74,    273.94,    305.22,    332.37,    339.45,    197.29,    179.03,     77.53
198211,    539.28,    424.00,    355.77,    298.84,    133.27,    642.89,    458.76,    526.47,    310.48,    340.72,    372.97,    372.63,    225.92,    207.36,     93.31
198212,    562.27,    448.75,    374.66,    303.03,    141.63,    663.79,    483.53,    560.14,    324.49,    355.67,    396.32,    370.38,    237.27,    212.46,    103.31
198301,    564.92,    457.91,    381.79,    314.00,    143.90,    674.77,    480.11,    578.67,    322.61,    367.54,    397.85,    387.32,    242.44,    217.46,    103.81
198302,    580.77,    471.05,    396.87,    326.21,    157.37,    711.73,    480.30,    598.94,    328.62,    376.23,    420.31,    399.07,    255.54,    233.27,    115.97
198303,    590.83,    490.65,    409.03,    339.22,    159.35,    715.41,    495.09,    621.19,    346.10,    386.93,    434.14,    412.45,    268.19,    235.17,    117.81
198304,    607.90,    508.89,    428.18,    352.35,    164.43,    725.64,    516.75,    640.42,    363.19,    413.32,    445.08,    431.72,    275.61,    245.29,    120.30
198305,    647.08,    558.84,    458.15,    375.74,    177.22,    754.92,    563.50,    704.70,    396.15,    449.02,    468.53,    460.08,    294.46,    264.08,    129.72
198306,    633.11,    554.23,    465.42,    390.43,    188.89,    740.80,    549.35,    690.75,    402.34,    453.12,    479.41,    471.59,    312.24,    277.23,    140.02
198307,    614.51,    642.22,    485.00,    290.11,    172.74,    746.32,    504.77,    838.34,    412.72,    450.09,    518.16,    314.86,    265.49,    248.80,    132.64
198308,    602.89,    636.48,    471.92,    279.57,    162.11,    737.81,    491.01,    827.48,    411.39,    442.10,    500.24,    303.72,    255.62,    237.01,    122.57
198309,    612.66,    640.13,    476.14,    279.57,    157.77,    758.41,    491.74,    833.49,    411.33,    441.92,    508.72,    305.99,    253.36,    230.34,    119.21
198310,    631.39,    657.86,    480.17,    280.25,    156.38,    783.71,    505.08,    854.41,    425.78,    452.49,    506.28,    305.25,    255.32,    232.44,    116.10
198311,    637.70,    653.62,    461.95,    267.83,    143.18,    793.97,    508.57,    854.54,    417.04,    436.23,    486.05,    291.29,    244.43,    216.30,    104.49
198312,    644.68,    661.80,    479.82,    276.94,    149.72,    801.83,    514.57,    860.82,    429.29,    449.97,    507.86,    302.50,    251.23,    221.22,    111.92
198401,    629.82,    668.40,    480.77,    277.19,    148.10,    782.23,    503.97,    875.31,    428.42,    450.09,    509.68,    299.59,    254.61,    219.06,    110.56
198402,    632.44,    655.08,    490.55,    261.25,    141.09,    790.07,    501.35,    855.83,    422.13,    452.19,    526.78,    290.96,    231.37,    211.71,    103.80
198403,    609.81,    627.68,    474.12,    244.67,    134.54,    761.03,    483.79,    818.37,    405.71,    436.48,    509.54,    272.26,    217.01,    204.79,     97.35
198404,    607.10,    645.82,    483.62,    251.63,    135.18,    748.91,    488.80,    837.84,    421.40,    443.34,    521.40,    281.44,    221.81,    206.74,     97.43
198405,    611.46,    654.02,    490.52,    251.44,    133.55,    751.06,    494.46,    850.26,    424.55,    448.57,    529.85,    281.30,    221.58,    203.83,     96.31
198406,    592.04,    601.60,    462.69,    235.44,    124.13,    737.82,    469.67,    810.90,    357.21,    413.97,    508.64,    264.44,    206.36,    193.08,     87.63
198407,    476.63,    625.12,    407.72,    291.22,    124.92,    559.39,    411.76,    857.60,    396.58,    411.90,    403.20,    345.71,    244.05,    181.64,     97.21
198408,    478.87,    623.50,    396.99,    276.40,    116.82,    569.92,    407.49,    861.45,    388.95,    403.26,    390.21,    333.09,    227.20,    172.20,     89.73
198409,    520.48,    693.36,    444.03,    311.34,    136.91,    610.92,    449.13,    957.92,    435.59,    451.61,    435.83,    375.43,    255.91,    199.37,    106.19
198410,    530.02,    700.70,    433.71,    307.53,    133.88,    630.07,    451.18,    973.06,    433.09,    449.30,    416.57,    369.76,    253.64,    195.05,    103.74
198411,    544.90,    706.03,    432.01,    301.60,    131.46,    658.49,    457.23,    987.12,    429.87,    445.64,    417.25,    363.62,    247.65,    195.35,     99.69
198412,    549.28,    694.91,    425.34,    296.63,    127.03,    666.19,    458.90,    971.42,    424.88,    443.53,    405.42,    356.52,    244.12,    188.46,     96.41
198501,    564.04,    713.92,    435.90,    305.16,    130.97,    677.31,    476.22,   1011.45,    425.14,    447.92,    422.52,    370.52,    248.12,    193.65,     99.56
198502,    590.16,    779.26,    476.11,    335.07,    150.15,    700.53,    505.26,   1105.09,    464.00,    483.90,    467.49,    407.54,    272.10,    216.51,    116.93
198503,    604.75,    784.14,    487.94,    339.37,    151.00,    716.45,    518.61,   1104.75,    473.02,    496.48,    478.45,    410.83,    276.99,    219.36,    116.66
198504,    627.10,    775.23,    485.39,    336.22,    147.29,    753.61,    530.31,   1084.20,    474.51,    489.94,    480.31,    407.16,    274.73,    216.79,    112.38
198505,    625.25,    781.93,    489.08,    337.22,    142.04,    751.60,    528.99,   1084.23,    482.37,    498.88,    478.05,    411.77,    273.14,    210.21,    107.76
198506,    667.93,    830.44,    485.69,    354.78,    148.94,    803.39,    564.88,   1150.84,    512.96,    469.38,    503.97,    433.42,    286.26,    222.15,    112.30
198507,    526.94,    730.78,    490.49,    429.00,    145.15,    571.11,    483.90,    983.65,    462.87,    572.74,    406.11,    600.32,    274.03,    213.61,    108.49
198508,    514.53,    744.41,    491.49,    433.86,    149.68,    550.48,    479.60,   1005.16,    468.72,    574.44,    407.19,    604.46,    279.17,    221.71,    111.05
198509,    515.07,    731.97,    486.05,    431.86,    142.88,    550.61,    480.96,    988.62,    457.47,    568.49,    402.27,    604.52,    275.38,    206.93,    108.62
198510,    503.86,    713.75,    469.41,    410.07,    133.29,    537.86,    471.16,    964.26,    444.15,    546.19,    391.12,    579.07,    257.00,    194.42,    100.64
198511,    525.25,    754.07,    492.50,    423.80,    138.98,    567.78,    484.07,   1022.57,    467.36,    579.12,    403.59,    598.15,    266.48,    199.43,    106.56
198512,    563.50,    806.84,    516.22,    450.54,    151.83,    610.65,    518.18,   1091.70,    497.17,    605.69,    424.04,    634.74,    284.45,    216.87,    116.77
198601,    588.88,    855.61,    536.45,    467.92,    159.77,    635.37,    544.33,   1165.49,    517.48,    623.51,    446.43,    656.88,    296.69,    227.43,    123.19
198602,    598.12,    864.25,    549.35,    464.41,    161.80,    639.89,    558.41,   1173.70,    527.45,    634.32,    462.35,    657.93,    288.58,    227.87,    125.94
198603,    648.21,    925.75,    606.63,    497.62,    173.58,    695.57,    602.87,   1253.36,    571.00,    703.69,    507.90,    704.75,    307.75,    245.19,    134.51
198604,    687.55,    985.02,    642.33,    518.99,    181.92,    727.77,    648.97,   1337.60,    604.05,    746.91,    536.29,    733.93,    321.37,    257.94,    140.13
198605,    688.92,    984.28,    633.71,    513.16,    181.98,    725.68,    653.66,   1337.75,    604.46,    733.24,    532.79,    725.10,    316.59,    259.32,    139.38
198606,    729.72,   1023.08,    676.68,    540.68,    190.63,    760.38,    700.18,   1402.99,    617.13,    780.65,    570.48,    762.17,    333.40,    273.35,    145.03
198607,    562.32,   1177.15,    618.59,    439.99,    184.18,    455.52,    727.83,   1237.36,   1114.74,    548.37,    696.79,    552.89,    341.66,    279.93,    129.49
198608,    559.10,   1108.47,    577.96,    402.92,    165.68,    460.40,    711.63,   1168.08,   1046.11,    514.34,    648.84,    503.29,    315.56,    252.15,    116.26
198609,    597.69,   1198.80,    617.37,    422.42,    175.84,    486.87,    768.34,   1268.00,   1126.81,    548.18,    694.69,    534.50,    325.29,    272.45,    121.07
198610,    549.49,   1119.72,    566.87,    386.51,    161.44,    444.45,    710.14,   1186.77,   1049.91,    505.23,    636.25,    489.37,    296.76,    252.26,    109.74
198611,    585.90,   1166.14,    601.98,    409.89,    173.39,    480.87,    745.90,   1217.18,   1112.99,    530.48,    683.32,    518.39,    314.81,    268.72,    118.56
198612,    603.28,   1199.05,    615.58,    420.39,    174.05,    493.33,    771.69,   1250.14,   1145.97,    537.35,    704.76,    536.46,    319.24,    274.55,    116.67
198701,    595.05,   1174.94,    598.13,    407.37,    168.49,    483.38,    764.69,   1218.84,   1129.17,    520.42,    685.20,    515.70,    312.51,    264.06,    113.66
198702,    660.12,   1325.84,    673.85,    464.75,    194.59,    527.37,    861.99,   1351.89,   1298.77,    580.01,    778.68,    584.11,    360.28,    301.60,    133.44
198703,    665.09,   1384.26,    719.47,    502.07,    213.42,    525.54,    876.93,   1418.56,   1348.48,    623.21,    828.13,    631.46,    388.60,    325.54,    149.57
198704,    677.18,   1431.67,    734.60,    508.91,    215.13,    528.08,    904.32,   1481.40,   1379.43,    632.67,    849.39,    636.93,    396.43,    331.79,    148.85
198705,    659.01,   1426.31,    732.13,    498.80,    209.77,    511.05,    883.85,   1473.35,   1376.73,    624.26,    852.56,    632.62,    381.30,    324.00,    145.05
198706,    667.37,   1419.58,    740.04,    504.77,    211.92,    516.14,    898.40,   1472.26,   1364.03,    629.17,    864.72,    644.69,    382.43,    330.73,    144.77
198707,    715.60,    881.21,    983.62,    540.91,    238.30,    565.37,    943.36,    890.27,    871.52,   1231.12,    760.26,    610.83,    488.59,    407.16,    144.16
198708,    739.45,    932.35,   1029.89,    568.69,    249.08,    582.88,    977.82,    935.59,    928.89,   1293.05,    796.79,    633.62,    519.80,    430.12,    147.92
198709,    768.46,    973.46,   1073.76,    583.97,    263.83,    605.80,   1014.71,    958.28,    989.90,   1357.14,    822.94,    648.09,    536.03,    457.33,    155.41
198710,    764.67,    968.89,   1042.78,    571.30,    253.10,    599.07,   1013.93,    950.13,    989.04,   1315.46,    803.80,    628.37,    528.94,    441.36,    147.98
198711,    664.22,    758.53,    787.53,    421.93,    175.82,    529.84,    866.83,    764.75,    751.82,    996.39,    604.04,    461.34,    392.76,    312.57,     99.55
198712,    617.19,    706.70,    735.28,    388.67,    158.64,    497.11,    798.41,    713.49,    699.40,    931.94,    562.78,    421.13,    364.59,    282.27,     90.34
198801,    641.30,    753.07,    797.88,    430.05,    175.31,    514.93,    830.35,    756.62,    749.26,   1008.40,    612.23,    467.22,    402.26,    309.95,    100.95
198802,    692.56,    789.57,    828.46,    446.44,    183.56,    567.54,    879.76,    796.27,    782.42,   1043.74,    640.17,    486.48,    416.38,    324.91,    105.33
198803,    702.64,    822.98,    881.97,    481.40,    199.53,    570.36,    897.93,    816.79,    829.59,   1104.21,    687.34,    525.35,    448.36,    351.93,    115.02
198804,    690.19,    810.41,    852.07,    480.77,    195.61,    564.55,    874.83,    805.02,    816.11,   1056.97,    670.48,    522.74,    448.77,    346.36,    112.41
198805,    704.98,    823.92,    866.71,    483.92,    199.80,    584.04,    881.55,    819.82,    828.25,   1083.69,    677.18,    537.65,    442.60,    352.06,    116.16
198806,    717.85,    822.17,    867.62,    484.95,    197.64,    595.58,    894.57,    824.56,    819.63,   1083.54,    677.88,    540.60,    441.78,    347.88,    114.76
198807,    531.95,    813.52,    804.44,    529.75,    159.96,    373.31,    715.47,    774.53,    863.92,    776.49,    838.05,    610.57,    448.16,    221.90,    123.45
198808,    538.97,    811.63,    799.34,    528.51,    150.27,    378.56,    724.57,    776.42,    857.12,    767.49,    837.12,    612.36,    444.05,    219.34,    109.55
198809,    533.96,    787.79,    782.24,    510.31,    143.53,    373.92,    719.34,    760.13,    823.50,    748.69,    821.87,    592.31,    427.28,    209.45,    104.27
198810,    550.46,    819.00,    816.81,    537.59,    148.30,    381.29,    747.41,    787.86,    859.14,    782.06,    858.42,    626.59,    447.03,    218.44,    106.48
198811,    568.20,    841.43,    831.29,    547.69,    147.89,    390.43,    775.47,    805.44,    887.47,    801.31,    867.01,    648.34,    443.97,    217.09,    106.62
198812,    557.06,    827.25,    812.77,    536.24,    141.38,    394.76,    745.80,    797.93,    864.45,    782.12,    849.26,    643.63,    426.37,    206.58,    102.44
198901,    564.67,    840.27,    831.90,    552.49,    145.87,    398.80,    757.48,    815.33,    872.03,    799.61,    870.28,    658.86,    443.65,    211.83,    106.47
198902,    596.24,    898.82,    899.38,    595.23,    156.85,    412.07,    811.58,    872.48,    932.42,    874.79,    928.55,    712.08,    475.66,    229.52,    113.31
